,ARAF,BRAF,CBL,DUSP4,DUSP6,EGFR,ERRFI1,GRB2,HRAS,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK3,NRAS,PTPN11,RAF1,SHC1,SOS1,SPRY2,SPRY4,mARAF,mBRAF,mCBL,mDUSP4,mDUSP6,mEGFR,mERRFI1,mGRB2,mHRAS,mKRAS,mMAP2K1,mMAP2K2,mMAPK1,mMAPK3,mNRAS,mPTPN11,mRAF1,mSHC1,mSOS1,mSPRY2,mSPRY4
RERFLCSQ1,-0.14391989210835,-0.0510785334536075,-0.303390457262605,,,-0.358579432754466,-1.50718080401044,-0.0226212052651972,-0.94467646830742,-1.3354862799961489,0.011491171348458,-0.427642741610892,-0.343242841836804,-0.323685115710413,-0.296673507702356,-0.139668388241248,-0.990376852791137,,-0.721273393858533,,-1.36119170343885,2.6628226831655204,1.6071953998813204,2.069619715069644,1.6012363715559763,3.266720780564053,2.619961880780865,3.0105026524574408,3.2326919412612933,2.9637099894311296,1.5987934607347865,3.0021267850174502,3.9395953699886865,2.6818499525997357,1.9642831835418986,2.7676389925138674,3.474556263794181,2.8524448740513164,4.4971929162804285,1.993825100405744,3.089869037902874,1.318743306857611
DETROIT562,0.0289118635998523,-0.731757843992422,-0.938185176793029,,,1.21138247771498,0.0121488788562986,-0.185884986124246,0.420398735203864,0.6857159056622579,-0.358864774574378,-0.589827162378113,-0.0521835857438779,-0.154821036867124,-0.0458749943185892,-0.288085688097137,-0.696927880386281,,0.0924230588934082,,-1.21207576033427,2.4986616150203362,1.8755122092894305,1.3380621662566292,0.6303245198249195,2.7581220832027076,3.889515603524834,3.600023649941043,3.051777011932013,2.536818919237623,2.1833453718863876,2.8573893239322463,3.3774475744910477,2.8475164475897357,1.150426447382282,3.0771002565083254,3.6064783425910205,3.609525051171007,4.899137465081886,1.9423653020741631,2.1928818279020823,2.525616638035787
L33,-0.818196335466944,-0.605399152620603,-1.39231175547012,,,0.864506018587162,-1.10028494840481,-0.303950162927492,1.27225005762604,,-0.811434071171071,-1.24507412230682,-0.958526924383666,-0.702589523783698,0.572627472502309,-0.497037574072953,-0.93619095062863,,-0.761626975059408,-0.400300755646453,0.200283186541748,2.5232936821927043,3.286874602407454,2.76534379099065,1.9033962478773656,1.3692117811386149,-2.6579551743506546,-0.30646266220630447,4.427596141900567,1.9635928839076213,3.0182322401496613,3.5843602511200086,4.267530067658447,3.138879782772476,1.9195661737157113,4.247068510466001,3.3812735470206623,4.078912768899017,3.4397896922837123,2.174986921095291,-3.123731567919221,-0.5674982732556066
MKN45,-0.0955499146474995,-0.631746900585312,-1.79982381180301,,,-0.502921554212027,0.905716890895237,-0.004176272610224,0.518630719804482,,0.603637320311361,0.146008141767611,-1.28121855189411,-0.394079861171042,-0.159279045937709,-0.379984301381499,0.445245832654736,,-0.729406456070342,0.418281562188667,0.390727662736508,2.377822427178326,2.715747169958612,2.883380710707311,1.7347957423177292,1.787848498007207,4.433620009032934,5.062164560640187,3.648507878972974,2.2267132584569835,2.5225636409650987,4.046560891368294,3.2454242753013456,2.862737879577025,2.550647572750677,4.0550301113422424,4.08409218575775,3.395333556326567,3.7839486958040958,2.4675146146784277,1.8284063601202205,2.3607313520875026
MKN7,-0.744169013379547,-0.70102098423452,-0.718351693932498,,,0.439297704480906,-0.542414170011646,-0.538397522430659,0.558176487942889,,-0.645444637495067,-1.43128450858465,-0.327107879268009,-0.471102465296407,-0.05160926582233,-0.443740666558708,-1.13986014761974,,-0.369698485773945,0.600007793652815,-1.3706172935406,2.8641988835921413,1.6630999990168214,1.2523628884740283,0.5670452637622985,3.99653693305236,2.9932141056288217,4.605879934057332,3.286201707701297,2.2556412732811757,2.063379484719348,3.313785924651186,3.142530274278899,2.701649761921182,2.5748235239519732,3.023896900501156,3.318471354883601,3.233437290259114,5.21931203727808,1.6715052577302245,1.5613290161489952,2.06083067895007
NCIH1793,0.79662832579963,0.545547317268862,0.769688391850344,,,-0.349031951948249,0.958816109788526,-0.145498354756953,-0.375521771714377,,0.248439486462669,1.13465571546416,1.14126759429929,0.641789711788587,-0.519873952914477,-0.0301424393343263,0.981943767027642,,0.584774253086059,-1.19829850147453,-2.09800014939903,2.7963418692803113,1.2822274528355821,2.0752439942912524,0.5936693280602744,1.9263690304199057,3.925130722724175,4.004777194195963,3.1493928332920187,2.8607884553544904,1.345665056367103,3.334758389105585,3.7592959783928404,2.638049679248964,2.6266159701535257,3.3274826655064897,3.9118709938749756,3.7590443052310563,2.441764256891158,1.459393789149634,1.0298193971838245,1.3783554310432333
NCIH2126,0.423841170725815,0.214972077330235,0.298720698801469,,,0.279600463511539,0.0332916068806137,0.465553583208226,-0.219011305188716,,-0.0470668844920205,-0.160197907755555,0.183087349223792,0.481320761096163,-0.297954075236717,0.012021348619826,-0.0768558783407578,,0.386549172853443,0.851336176273323,-1.36359212282852,2.9187972320798683,1.4670006946988838,1.616500910634418,3.5767180872256064,0.7364748332951236,0.3143653852099281,3.0770265054365966,3.215478058993945,2.675292822197354,2.6349704181295013,3.1876080431527574,3.205332527032741,2.6940932544730054,2.5498357196514885,6.036409231651078,3.7492640471257626,3.2457942511792446,2.8417882390407856,1.630888201198151,1.5553575799667623,0.007868958378695197
NCIH2228,0.275572368170312,-0.878978268190938,-0.802739710454727,,,0.187622281751618,1.41726895955959,-0.549629299866451,-0.458994148383652,,-0.554969719058245,-0.283800463637928,-1.00962734224199,-1.0387748479332,-0.307349155157052,-0.0185338054300005,-0.918000615141086,,-0.482602954603522,-0.974968790968691,0.419713399327054,2.587011872725154,1.0042649784893423,2.2059056762124674,0.8077072502590421,1.407730457500308,3.9289332184300876,2.3943617645774755,3.6035475750686476,3.0659950050939395,1.8206643360175634,3.3343450746743146,3.6084662611525333,2.17228276703201,2.276595264382673,3.546203520186343,4.1863325630291195,3.815022998670136,4.4531430831077214,1.59537955518306,1.2691620511955861,1.20560247568991
NCIH661,0.0433661862227441,0.489581307847749,1.20644885950954,,,-1.5472942117095,0.242725131853686,0.503541567001783,-0.604059874503383,,-0.0844760480011696,0.507829499217065,0.500971808025941,0.429947222053228,-0.0354199944989952,0.827881707215049,0.468232843239278,,0.148013948446425,1.83224356494429,1.7199507008967,3.058030787748215,1.2558410833781173,1.960273641290796,0.402895141905527,3.0819420793712684,1.8551019629098526,2.066419623327972,3.0928499098333777,2.252351237203185,1.681069964883848,3.442620795293675,3.670646743852875,2.6391716087994297,3.8250676268705748,2.739445503646527,3.269321760348574,3.4218852379425493,3.6271529754761715,1.5039729468771288,2.6744451571878955,1.9592916447157929
SNUC2A,0.994386089795231,0.730486556171601,0.742982675902872,,,-0.543709652630779,1.11900894267864,0.287580151251206,-0.131838812454563,,0.643292561955085,0.545409830978045,1.14912277330215,0.727678642342867,-0.604229557064213,0.966461883998807,1.24325172893341,,0.850196561437081,0.450773422995383,0.0135365469601139,2.6126106796002753,1.552331967805854,1.7860113135233664,1.194137596845818,2.688513938327851,2.3367642727941393,1.9065335380363055,3.599769513041867,2.66498263160912,2.6104373722352094,3.087194149033731,3.217927375232008,3.0486804478720866,2.783442110560319,2.571558239839849,3.6903933076592095,3.6450398904747265,3.0083226806932815,2.2500952936061087,3.412463677936049,1.330334934090252
TE6,-0.972721510842437,0.0123384265830792,-0.215234123439638,,,1.64027003301464,-1.06310417135757,-0.275333558606618,0.226521247832927,,0.104691626829948,0.186144526136943,-0.667537350648656,-0.979866831798362,1.28187918445976,-0.674975826475239,-0.91518395532388,,-0.699891341689083,0.271283019851263,-0.0041913887985156,2.398622281190988,1.8598884120805539,2.3022610404947055,0.1465389266541825,2.468726453558962,4.896256457573434,4.159910680201142,3.2652631044213223,3.103011447409436,2.730489871218443,3.194841295693431,3.8588711428670086,3.0987084489303762,2.329499625534927,2.972084864547998,3.5814222975955166,3.369132074092369,4.175008615282144,2.2213750375685026,1.5523616128697413,0.5208155577953387
IGROV1,-0.626641120820727,-1.03225354013906,-1.02185687908062,,,0.313745527485178,-2.26852977787658,-0.876206092422253,0.346300287776263,2.00342833985911,-1.41839047902697,-1.33654418370709,-0.856247141679896,-0.706215042694334,0.551661671311463,-0.529171842976379,-0.567862245091644,,-0.841528925835523,6.42277093121512,1.98303429355646,2.670092157113261,1.1551627399584963,1.3555928562423023,3.7091991045933375,3.542106491875563,2.546942040707453,2.272554659551989,3.3895599284180347,2.415761981066146,2.3826708766628752,3.3549195589184184,3.5037660036091873,2.7764064255279775,2.7979396546754502,3.0963420221674918,3.706014310385033,3.124613495876408,3.1794154029870776,2.1322106839679122,1.7420193539979538,1.689431388126532
LCLC103H,0.832736828995629,0.118919963184197,0.0660471814797031,,,1.14108132961627,1.14420524951105,-0.316857344292501,0.515538887899373,-0.3927950358950769,-0.0590885049234865,-0.258865269730532,-0.889388393603556,-0.607096352849164,0.302412637130617,0.153564572551025,0.199107450618988,,-0.410238180224098,-0.344258784213196,-1.79942680076919,2.493560761373884,1.4634498277985926,1.7787299525442783,1.9655432942030902,4.578264451248509,3.1359853996265104,5.588947588931973,3.17126416598853,2.728303707129453,3.0556743095205245,3.0531281591952792,3.4626906457075113,2.2204277343546877,2.1640296724785784,2.815121252958484,3.963065868460382,3.6044075771355817,4.109142858650615,1.8993529898734645,1.8349163358118192,2.064615933451275
LOXIMVI,-0.14774508031593,-1.01047961229579,-0.210476653084559,,,-0.298266569459871,1.94310321322778,0.0615216522426259,-0.383296220725775,-0.9560436831052619,-0.0687921642246831,-0.041605886415363,-0.76287562406121,-0.945908592144613,0.0744438573619935,0.376266988352982,-1.04523636818121,,-0.62270696268029,0.719453687279719,1.10927116673669,3.0500547254080645,2.0505777103900265,2.024863912395771,0.28459230402970087,-2.42852026722085,-2.087683412781838,-0.7545035700530501,3.237740757764408,2.6460045701303283,3.547336050879236,3.0225494569130156,3.5487405657035467,2.946941109384059,2.486763258556159,3.5380740060877103,3.7169030980201554,4.05947875269576,4.169127306665787,2.7831700420963226,-1.9908081475382202,-3.452085494988745
MDAMB453,0.0618462404783282,0.41823931327029,-0.275792749856986,,,-2.08600613825621,-0.716942989571553,2.28556777008164,1.13017132763726,0.59150033415704,0.582590370260106,0.423494989067368,-0.0255016965266552,1.25501003590052,-0.474792108907701,0.244000477123901,0.35070729466294,,0.543920098182158,-3.64960509121393,-1.63902350194493,2.8770050422851896,1.3747580733015603,2.631917616701014,2.3800552637609447,1.1378906924649461,5.862701766558562,3.3971625861444794,3.539967528022378,3.143712526823178,2.1665385400038546,3.306454374318451,3.409337494200264,2.7634722935934994,2.5300234085911235,3.597465673477621,3.378910872082915,3.3250504090822868,3.0751116843717208,2.7410722550219884,2.354921343313928,1.0154263127655814
NCIH1703,0.136051016527338,-0.0809515346622709,0.267369729836393,,,0.452203053418607,2.28397885993879,-0.0205272012328833,-0.745390881706376,0.21847458022435295,0.0014835086129779,0.352977456757648,-0.0670168711957915,-0.22715982463639,-0.0994065605176602,0.0213826112397937,0.589771987333935,,0.477008513131267,-6.21826376690959,0.516980900808304,2.665956565055149,1.5192483996075845,2.076838155809721,3.601806257031666,4.625893957528067,2.787292588604977,3.974067794799674,3.6201427998005613,3.4880231858786677,3.1529411295328704,3.518411366550969,3.4136034406198807,2.8069780715894965,2.435156024523444,3.1157572386518733,3.6936032792628324,3.450853837159545,4.33271033211792,2.074229231160136,2.775565537126601,1.5815033503999736
NCIH196,0.782517445291234,0.837853145428143,-0.239103764094303,,,0.392448763285945,-1.41100554905689,-0.353595053355602,-0.531091187520409,0.059521697658891905,0.0525146322219842,-0.30126752679387,0.479459220847212,0.0864928603522198,0.221893579166901,-0.271249986873007,1.17800096574869,,0.365883471726312,-0.825180800687273,-1.0411837184695,3.2379291519011977,1.391060485085048,1.9400357858627129,1.747814547888471,1.1233439248872934,3.2501457836052747,3.870248474055339,3.3214396333838336,2.484323146249584,1.563749931514684,3.001520489464592,4.273451234586333,2.8032270386835227,2.344782141693834,3.049078708804635,3.4682016104426294,3.5526816526359415,3.9038073491566814,1.9223051590746982,1.5299075734772922,0.8351631025525719
NCIH2009,-1.03540872223,-1.16266210658758,-1.16053049673698,,,-0.10200043636922,0.169713511832122,-0.157769610326859,1.21041396152022,2.399722521022932,-0.669029771386175,-0.780348998246122,-0.950206456531089,-1.25318550947859,0.520957353783992,-1.27407874105865,-2.10879156805727,,-1.44012823737253,1.80784905192067,-2.13170551515778,2.5767867110319482,0.9358933391676677,1.7275604460100984,2.9363590559046404,1.4185872863161528,3.17992291585219,4.85959532653842,3.1765819142774507,2.598503156370541,2.353734377012601,2.6180087836274852,3.7542106297678957,2.3234851571017874,2.4838811241162606,3.5456266758548605,3.7928294754922365,3.3130653770038228,4.591076332589647,1.6218821605916611,0.18252153679662086,1.3669535271807436
NCIH2286,0.13459084131033,0.612596106244104,1.48653780975397,,,0.465797190878752,0.833162324050887,-0.1174806985987,-0.485399313332724,0.08184785549055695,1.01004254882297,0.729908059056435,1.83230023282111,1.35495622260341,-0.31085260821878,0.229600069456509,0.425974667580085,,0.868984307031882,-1.89129282021801,0.500524350597397,2.3426323875117294,1.6513895087139914,2.098334441574006,2.136138460158291,4.110798451493781,3.7318623122857906,5.40169040848776,3.336004424205621,2.237522701326934,2.3364936446452274,3.2395329889046205,3.744456062002677,2.9379177621761747,2.251595962870171,2.967816221259587,3.6770295201566996,3.740332735702852,3.3048259722862032,1.552594507797072,1.7943028986341503,1.7044353160563273
SNUC1,-0.590115421131529,0.746155487881283,0.031963014517385,,,-0.564105680826887,-0.833285715272558,-0.0758023382254135,-0.296539537885451,0.70772359995499,0.933052075225752,0.66106907949978,0.408204486617541,1.45090016611464,0.018889175061737,0.560711471162036,0.438066281031431,,0.275314937404641,2.97204520801961,-0.014140919159507,3.1290298888547246,1.9306790279121713,2.0151243293849896,3.609018813198575,2.887456401259637,3.0335674118570126,4.395400553800578,3.399131916723954,3.0302641265480554,2.6185411620955055,3.263183577070039,3.368088619094402,2.9830117091446104,2.8434548381084133,2.3745242864751304,3.679904297623652,4.142439246506216,3.114732346098226,2.357593976024845,2.655310246771495,2.6360671491926917
COLO205,-1.53350440981779,0.431638292504321,-0.354821524931712,1.53045026357568,,-0.711449604415738,-0.494947270567384,0.140219333945799,-0.910146255194988,-0.21604582812688078,0.609205071086378,1.63996458255537,0.109152430978922,0.312042358026519,-0.82867673099779,-0.172763588053907,-0.0727927211652012,,-0.969301667541311,,0.635604291124308,,,,,,,,,,,,,,,,,,,,,
CORL47,0.749677907804472,0.403676392136582,-0.0746243477137803,-0.461052513112612,,-2.25198014603543,-1.49857338476742,0.290728398251389,-0.279542554858173,-2.049525241824565,0.616875570599915,0.329429219737877,0.160340211823127,0.243250217652238,0.285751397426487,0.191589930068676,-0.0949119275170508,,0.415714756037633,,-3.03067812692059,2.4606993360877376,2.002163550320292,2.2749404775274713,1.4856780510864092,1.0728020517682926,-0.26154010418089974,3.0810380301330906,3.525663222734173,2.6633108214159633,3.3617529101435046,3.3037021497024917,3.0092159587126504,2.6211697246356422,2.7731635569906237,3.5376116979991163,3.942404769914223,3.4576848297141547,2.5352194636615892,2.5477014640519835,1.7527552659681485,-2.0195965177885564
HCC1187,0.285719693297226,-0.149848768168418,0.393395887993572,-1.17510373043834,,0.580762990759629,1.07668038134572,0.269917618765015,0.308378811479289,1.5229984198536919,-0.219512771487583,0.0534924860920721,-0.099228686191401,-0.136039828458957,-0.397580905133676,-0.25002459321116,-0.226643817471472,,-0.361558378525664,,-1.5684451186329,2.98178039718593,1.3078489188052638,2.5298322131409927,3.1639760348865384,5.075336302032132,2.709968360258114,4.758997956542904,3.5237129051158,2.995627268041105,1.7166155760780253,3.5690255256384567,3.1180339735409492,2.6840580098262166,2.80663380528101,5.049458492353523,3.194218311661839,3.3179715576894457,4.814677180659392,1.966011051190861,3.258769388529877,2.9276621904525566
HUH6,0.556750816961973,-1.26333865491403,-1.9930811569577,-1.68077479868279,,-1.05156499219211,-0.167627256501267,-1.05470403392749,0.742302007464106,1.013791010309756,-1.22610077251682,-1.49794288443988,-1.20303838070189,-1.08285857668875,1.34601473935574,-1.19439366961478,1.11091510184552,,-1.83225573176439,,-0.946831544731208,2.641760814760988,1.930932832627485,1.475627623778838,2.4944691166527777,3.4926212315811087,3.2807194680819287,4.083133620466118,3.395222903289112,2.1942958483488098,2.837925752608982,3.2978866156832436,3.604614302792332,3.0235322484116702,2.0886576921974767,3.501093997368274,3.90523602589917,3.94606301418487,3.4980699766236274,1.5661462040129175,3.460902365054499,2.9668697288688897
